id,temp,ph,substrate,yield,kcat_base,Km_base,enzyme_type
GUN1_ACIC1,30.0,6.0,Xylan,0.2431,12.51,26.94,EG
GUN1_ACIC1,30.0,7.0,Xylan,0.2618,12.51,26.94,EG
GUN1_ACIC1,30.0,8.0,Xylan,0.2431,12.51,26.94,EG
GUN1_ACIC1,40.0,4.0,Xylan,0.2065,12.51,26.94,EG
GUN1_ACIC1,40.0,5.0,Xylan,0.2997,12.51,26.94,EG
GUN1_ACIC1,40.0,6.0,Xylan,0.3599,12.51,26.94,EG
GUN1_ACIC1,40.0,7.0,Xylan,0.3805,12.51,26.94,EG
GUN1_ACIC1,40.0,8.0,Xylan,0.3599,12.51,26.94,EG
GUN1_ACIC1,50.0,4.0,Xylan,0.2583,12.51,26.94,EG
GUN1_ACIC1,50.0,5.0,Xylan,0.3567,12.51,26.94,EG
GUN1_ACIC1,50.0,6.0,Xylan,0.419,12.51,26.94,EG
GUN1_ACIC1,50.0,7.0,Xylan,0.4402,12.51,26.94,EG
GUN1_ACIC1,50.0,8.0,Xylan,0.419,12.51,26.94,EG
GUN1_ACIC1,60.0,4.0,Xylan,0.253,12.51,26.94,EG
GUN1_ACIC1,60.0,5.0,Xylan,0.351,12.51,26.94,EG
GUN1_ACIC1,60.0,6.0,Xylan,0.4131,12.51,26.94,EG
GUN1_ACIC1,60.0,7.0,Xylan,0.4342,12.51,26.94,EG
GUN1_ACIC1,60.0,8.0,Xylan,0.4131,12.51,26.94,EG
GUN1_ACIC1,70.0,4.0,Xylan,0.1919,12.51,26.94,EG
GUN1_ACIC1,70.0,5.0,Xylan,0.2833,12.51,26.94,EG
GUN1_ACIC1,70.0,6.0,Xylan,0.3427,12.51,26.94,EG
GUN1_ACIC1,70.0,7.0,Xylan,0.3631,12.51,26.94,EG
GUN1_ACIC1,70.0,8.0,Xylan,0.3427,12.51,26.94,EG
GUN1_ACIC1,30.0,4.0,Bagasse,0.2572,12.51,26.94,EG
GUN1_ACIC1,30.0,5.0,Bagasse,0.3556,12.51,26.94,EG
GUN1_ACIC1,30.0,6.0,Bagasse,0.4178,12.51,26.94,EG
GUN1_ACIC1,30.0,7.0,Bagasse,0.439,12.51,26.94,EG
GUN1_ACIC1,30.0,8.0,Bagasse,0.4178,12.51,26.94,EG
GUN1_ACIC1,40.0,4.0,Bagasse,0.3755,12.51,26.94,EG
GUN1_ACIC1,40.0,5.0,Bagasse,0.4812,12.51,26.94,EG
GUN1_ACIC1,40.0,6.0,Bagasse,0.5465,12.51,26.94,EG
GUN1_ACIC1,40.0,7.0,Bagasse,0.5685,12.51,26.94,EG
GUN1_ACIC1,40.0,8.0,Bagasse,0.5465,12.51,26.94,EG
GUN1_ACIC1,50.0,4.0,Bagasse,0.435,12.51,26.94,EG
GUN1_ACIC1,50.0,5.0,Bagasse,0.543,12.51,26.94,EG
GUN1_ACIC1,50.0,6.0,Bagasse,0.6092,12.51,26.94,EG
GUN1_ACIC1,50.0,7.0,Bagasse,0.6314,12.51,26.94,EG
GUN1_ACIC1,50.0,8.0,Bagasse,0.6092,12.51,26.94,EG
GUN1_ACIC1,60.0,4.0,Bagasse,0.4291,12.51,26.94,EG
GUN1_ACIC1,60.0,5.0,Bagasse,0.5369,12.51,26.94,EG
GUN1_ACIC1,60.0,6.0,Bagasse,0.603,12.51,26.94,EG
GUN1_ACIC1,60.0,7.0,Bagasse,0.6251,12.51,26.94,EG
GUN1_ACIC1,60.0,8.0,Bagasse,0.603,12.51,26.94,EG
GUN1_ACIC1,70.0,4.0,Bagasse,0.3581,12.51,26.94,EG
GUN1_ACIC1,70.0,5.0,Bagasse,0.463,12.51,26.94,EG
GUN1_ACIC1,70.0,6.0,Bagasse,0.528,12.51,26.94,EG
GUN1_ACIC1,70.0,7.0,Bagasse,0.5499,12.51,26.94,EG
GUN1_ACIC1,70.0,8.0,Bagasse,0.528,12.51,26.94,EG
GUN_MYTED,30.0,4.0,Cellulose,0.3648,3.98,30.44,EG
GUN_MYTED,30.0,5.0,Cellulose,0.3937,3.98,30.44,EG
GUN_MYTED,30.0,6.0,Cellulose,0.3812,3.98,30.44,EG
GUN_MYTED,30.0,7.0,Cellulose,0.3283,3.98,30.44,EG
GUN_MYTED,30.0,8.0,Cellulose,0.2397,3.98,30.44,EG
GUN_MYTED,40.0,4.0,Cellulose,0.4765,3.98,30.44,EG
GUN_MYTED,40.0,5.0,Cellulose,0.5067,3.98,30.44,EG
GUN_MYTED,40.0,6.0,Cellulose,0.4937,3.98,30.44,EG
GUN_MYTED,40.0,7.0,Cellulose,0.438,3.98,30.44,EG
GUN_MYTED,40.0,8.0,Cellulose,0.3426,3.98,30.44,EG
GUN_MYTED,50.0,4.0,Cellulose,0.5238,3.98,30.44,EG
GUN_MYTED,50.0,5.0,Cellulose,0.5544,3.98,30.44,EG
GUN_MYTED,50.0,6.0,Cellulose,0.5412,3.98,30.44,EG
GUN_MYTED,50.0,7.0,Cellulose,0.4848,3.98,30.44,EG
GUN_MYTED,50.0,8.0,Cellulose,0.3874,3.98,30.44,EG
GUN_MYTED,60.0,4.0,Cellulose,0.5034,3.98,30.44,EG
GUN_MYTED,60.0,5.0,Cellulose,0.5339,3.98,30.44,EG
GUN_MYTED,60.0,6.0,Cellulose,0.5208,3.98,30.44,EG
GUN_MYTED,60.0,7.0,Cellulose,0.4647,3.98,30.44,EG
GUN_MYTED,60.0,8.0,Cellulose,0.3681,3.98,30.44,EG
GUN_MYTED,70.0,4.0,Cellulose,0.4167,3.98,30.44,EG
GUN_MYTED,70.0,5.0,Cellulose,0.4463,3.98,30.44,EG
GUN_MYTED,70.0,6.0,Cellulose,0.4335,3.98,30.44,EG
GUN_MYTED,70.0,7.0,Cellulose,0.3792,3.98,30.44,EG
GUN_MYTED,70.0,8.0,Cellulose,0.2869,3.98,30.44,EG
GUN_MYTED,30.0,4.0,Xylan,0.1708,3.98,30.44,EG
GUN_MYTED,30.0,5.0,Xylan,0.1942,3.98,30.44,EG
GUN_MYTED,30.0,6.0,Xylan,0.184,3.98,30.44,EG
GUN_MYTED,30.0,7.0,Xylan,0.1425,3.98,30.44,EG
GUN_MYTED,30.0,8.0,Xylan,0.0816,3.98,30.44,EG
GUN_MYTED,40.0,4.0,Xylan,0.2649,3.98,30.44,EG
GUN_MYTED,40.0,5.0,Xylan,0.2918,3.98,30.44,EG
GUN_MYTED,40.0,6.0,Xylan,0.2802,3.98,30.44,EG
GUN_MYTED,40.0,7.0,Xylan,0.2315,3.98,30.44,EG
GUN_MYTED,40.0,8.0,Xylan,0.1535,3.98,30.44,EG
GUN_MYTED,50.0,4.0,Xylan,0.3072,3.98,30.44,EG
GUN_MYTED,50.0,5.0,Xylan,0.3351,3.98,30.44,EG
GUN_MYTED,50.0,6.0,Xylan,0.3231,3.98,30.44,EG
GUN_MYTED,50.0,7.0,Xylan,0.2723,3.98,30.44,EG
GUN_MYTED,50.0,8.0,Xylan,0.1891,3.98,30.44,EG
GUN_MYTED,60.0,4.0,Xylan,0.2889,3.98,30.44,EG
GUN_MYTED,60.0,5.0,Xylan,0.3164,3.98,30.44,EG
GUN_MYTED,60.0,6.0,Xylan,0.3045,3.98,30.44,EG
GUN_MYTED,60.0,7.0,Xylan,0.2546,3.98,30.44,EG
GUN_MYTED,60.0,8.0,Xylan,0.1735,3.98,30.44,EG
GUN_MYTED,70.0,4.0,Xylan,0.2134,3.98,30.44,EG
GUN_MYTED,70.0,5.0,Xylan,0.2386,3.98,30.44,EG
GUN_MYTED,70.0,6.0,Xylan,0.2277,3.98,30.44,EG
GUN_MYTED,70.0,7.0,Xylan,0.1824,3.98,30.44,EG
GUN_MYTED,70.0,8.0,Xylan,0.1125,3.98,30.44,EG
GUN_MYTED,30.0,4.0,Bagasse,0.3322,3.98,30.44,EG
GUN_MYTED,30.0,5.0,Bagasse,0.3606,3.98,30.44,EG
GUN_MYTED,30.0,6.0,Bagasse,0.3483,3.98,30.44,EG
GUN_MYTED,30.0,7.0,Bagasse,0.2966,3.98,30.44,EG
GUN_MYTED,30.0,8.0,Bagasse,0.2108,3.98,30.44,EG
GUN_MYTED,40.0,4.0,Bagasse,0.4422,3.98,30.44,EG
GUN_MYTED,40.0,5.0,Bagasse,0.4721,3.98,30.44,EG
GUN_MYTED,40.0,6.0,Bagasse,0.4592,3.98,30.44,EG
GUN_MYTED,40.0,7.0,Bagasse,0.4042,3.98,30.44,EG
GUN_MYTED,40.0,8.0,Bagasse,0.3106,3.98,30.44,EG
GUN_MYTED,50.0,4.0,Bagasse,0.489,3.98,30.44,EG
GUN_MYTED,50.0,5.0,Bagasse,0.5193,3.98,30.44,EG
GUN_MYTED,50.0,6.0,Bagasse,0.5063,3.98,30.44,EG
GUN_MYTED,50.0,7.0,Bagasse,0.4504,3.98,30.44,EG
GUN_MYTED,50.0,8.0,Bagasse,0.3544,3.98,30.44,EG
GUN_MYTED,60.0,4.0,Bagasse,0.4689,3.98,30.44,EG
GUN_MYTED,60.0,5.0,Bagasse,0.499,3.98,30.44,EG
GUN_MYTED,60.0,6.0,Bagasse,0.4861,3.98,30.44,EG
GUN_MYTED,60.0,7.0,Bagasse,0.4305,3.98,30.44,EG
GUN_MYTED,60.0,8.0,Bagasse,0.3355,3.98,30.44,EG
GUN_MYTED,70.0,4.0,Bagasse,0.3832,3.98,30.44,EG
GUN_MYTED,70.0,5.0,Bagasse,0.4124,3.98,30.44,EG
GUN_MYTED,70.0,6.0,Bagasse,0.3998,3.98,30.44,EG
GUN_MYTED,70.0,7.0,Bagasse,0.3463,3.98,30.44,EG
GUN_MYTED,70.0,8.0,Bagasse,0.2564,3.98,30.44,EG
GUN11_ORYSJ,30.0,4.0,Cellulose,0.1049,0.17,26.37,EG
GUN11_ORYSJ,30.0,5.0,Cellulose,0.0974,0.17,26.37,EG
GUN11_ORYSJ,30.0,6.0,Cellulose,0.0689,0.17,26.37,EG
GUN11_ORYSJ,30.0,7.0,Cellulose,0.033,0.17,26.37,EG
GUN11_ORYSJ,30.0,8.0,Cellulose,0.0092,0.17,26.37,EG
GUN11_ORYSJ,40.0,4.0,Cellulose,0.1951,0.17,26.37,EG
GUN11_ORYSJ,40.0,5.0,Cellulose,0.1852,0.17,26.37,EG
GUN11_ORYSJ,40.0,6.0,Cellulose,0.1446,0.17,26.37,EG
GUN11_ORYSJ,40.0,7.0,Cellulose,0.0846,0.17,26.37,EG
GUN11_ORYSJ,40.0,8.0,Cellulose,0.0302,0.17,26.37,EG
GUN11_ORYSJ,50.0,4.0,Cellulose,0.247,0.17,26.37,EG
GUN11_ORYSJ,50.0,5.0,Cellulose,0.2361,0.17,26.37,EG
GUN11_ORYSJ,50.0,6.0,Cellulose,0.1912,0.17,26.37,EG
GUN11_ORYSJ,50.0,7.0,Cellulose,0.1214,0.17,26.37,EG
GUN11_ORYSJ,50.0,8.0,Cellulose,0.0499,0.17,26.37,EG
GUN11_ORYSJ,60.0,4.0,Cellulose,0.2441,0.17,26.37,EG
GUN11_ORYSJ,60.0,5.0,Cellulose,0.2333,0.17,26.37,EG
GUN11_ORYSJ,60.0,6.0,Cellulose,0.1887,0.17,26.37,EG
GUN11_ORYSJ,60.0,7.0,Cellulose,0.1193,0.17,26.37,EG
GUN11_ORYSJ,60.0,8.0,Cellulose,0.0487,0.17,26.37,EG
GUN11_ORYSJ,70.0,4.0,Cellulose,0.1873,0.17,26.37,EG
GUN11_ORYSJ,70.0,5.0,Cellulose,0.1775,0.17,26.37,EG
GUN11_ORYSJ,70.0,6.0,Cellulose,0.1377,0.17,26.37,EG
GUN11_ORYSJ,70.0,7.0,Cellulose,0.0794,0.17,26.37,EG
GUN11_ORYSJ,70.0,8.0,Cellulose,0.0278,0.17,26.37,EG
GUN11_ORYSJ,30.0,4.0,Xylan,0.0206,0.17,26.37,EG
GUN11_ORYSJ,30.0,5.0,Xylan,0.0184,0.17,26.37,EG
GUN11_ORYSJ,30.0,6.0,Xylan,0.011,0.17,26.37,EG
GUN11_ORYSJ,30.0,7.0,Xylan,0.0042,0.17,26.37,EG
GUN11_ORYSJ,30.0,8.0,Xylan,0.001,0.17,26.37,EG
GUN11_ORYSJ,40.0,4.0,Xylan,0.0589,0.17,26.37,EG
GUN11_ORYSJ,40.0,5.0,Xylan,0.0537,0.17,26.37,EG
GUN11_ORYSJ,40.0,6.0,Xylan,0.035,0.17,26.37,EG
GUN11_ORYSJ,40.0,7.0,Xylan,0.0148,0.17,26.37,EG
GUN11_ORYSJ,40.0,8.0,Xylan,0.0037,0.17,26.37,EG
GUN11_ORYSJ,50.0,4.0,Xylan,0.0892,0.17,26.37,EG
GUN11_ORYSJ,50.0,5.0,Xylan,0.0824,0.17,26.37,EG
GUN11_ORYSJ,50.0,6.0,Xylan,0.0568,0.17,26.37,EG
GUN11_ORYSJ,50.0,7.0,Xylan,0.0262,0.17,26.37,EG
GUN11_ORYSJ,50.0,8.0,Xylan,0.007,0.17,26.37,EG
GUN11_ORYSJ,60.0,4.0,Xylan,0.0874,0.17,26.37,EG
GUN11_ORYSJ,60.0,5.0,Xylan,0.0807,0.17,26.37,EG
GUN11_ORYSJ,60.0,6.0,Xylan,0.0555,0.17,26.37,EG
GUN11_ORYSJ,60.0,7.0,Xylan,0.0254,0.17,26.37,EG
GUN11_ORYSJ,60.0,8.0,Xylan,0.0068,0.17,26.37,EG
GUN11_ORYSJ,70.0,4.0,Xylan,0.0548,0.17,26.37,EG
GUN11_ORYSJ,70.0,5.0,Xylan,0.0499,0.17,26.37,EG
GUN11_ORYSJ,70.0,6.0,Xylan,0.0323,0.17,26.37,EG
GUN11_ORYSJ,70.0,7.0,Xylan,0.0135,0.17,26.37,EG
GUN11_ORYSJ,70.0,8.0,Xylan,0.0034,0.17,26.37,EG
GUN11_ORYSJ,30.0,4.0,Bagasse,0.0857,0.17,26.37,EG
GUN11_ORYSJ,30.0,5.0,Bagasse,0.0791,0.17,26.37,EG
GUN11_ORYSJ,30.0,6.0,Bagasse,0.0542,0.17,26.37,EG
GUN11_ORYSJ,30.0,7.0,Bagasse,0.0247,0.17,26.37,EG
GUN11_ORYSJ,30.0,8.0,Bagasse,0.0066,0.17,26.37,EG
GUN11_ORYSJ,40.0,4.0,Bagasse,0.169,0.17,26.37,EG
GUN11_ORYSJ,40.0,5.0,Bagasse,0.1596,0.17,26.37,EG
GUN11_ORYSJ,40.0,6.0,Bagasse,0.1218,0.17,26.37,EG
GUN11_ORYSJ,40.0,7.0,Bagasse,0.0678,0.17,26.37,EG
GUN11_ORYSJ,40.0,8.0,Bagasse,0.0225,0.17,26.37,EG
GUN11_ORYSJ,50.0,4.0,Bagasse,0.2184,0.17,26.37,EG
GUN11_ORYSJ,50.0,5.0,Bagasse,0.208,0.17,26.37,EG
GUN11_ORYSJ,50.0,6.0,Bagasse,0.1653,0.17,26.37,EG
GUN11_ORYSJ,50.0,7.0,Bagasse,0.1006,0.17,26.37,EG
GUN11_ORYSJ,50.0,8.0,Bagasse,0.0383,0.17,26.37,EG
GUN11_ORYSJ,60.0,4.0,Bagasse,0.2157,0.17,26.37,EG
GUN11_ORYSJ,60.0,5.0,Bagasse,0.2054,0.17,26.37,EG
GUN11_ORYSJ,60.0,6.0,Bagasse,0.1629,0.17,26.37,EG
GUN11_ORYSJ,60.0,7.0,Bagasse,0.0987,0.17,26.37,EG
GUN11_ORYSJ,60.0,8.0,Bagasse,0.0373,0.17,26.37,EG
GUN11_ORYSJ,70.0,4.0,Bagasse,0.1616,0.17,26.37,EG
GUN11_ORYSJ,70.0,5.0,Bagasse,0.1524,0.17,26.37,EG
GUN11_ORYSJ,70.0,6.0,Bagasse,0.1155,0.17,26.37,EG
GUN11_ORYSJ,70.0,7.0,Bagasse,0.0633,0.17,26.37,EG
GUN11_ORYSJ,70.0,8.0,Bagasse,0.0206,0.17,26.37,EG
GUN14_ARATH,30.0,4.0,Cellulose,0.3373,4.17,26.72,EG
GUN14_ARATH,30.0,5.0,Cellulose,0.3574,4.17,26.72,EG
GUN14_ARATH,30.0,6.0,Cellulose,0.3373,4.17,26.72,EG
GUN14_ARATH,30.0,7.0,Cellulose,0.2789,4.17,26.72,EG
GUN14_ARATH,30.0,8.0,Cellulose,0.1894,4.17,26.72,EG
GUN14_ARATH,40.0,4.0,Cellulose,0.4619,4.17,26.72,EG
GUN14_ARATH,40.0,5.0,Cellulose,0.4832,4.17,26.72,EG
GUN14_ARATH,40.0,6.0,Cellulose,0.4619,4.17,26.72,EG
GUN14_ARATH,40.0,7.0,Cellulose,0.3989,4.17,26.72,EG
GUN14_ARATH,40.0,8.0,Cellulose,0.2986,4.17,26.72,EG
GUN14_ARATH,50.0,4.0,Cellulose,0.5243,4.17,26.72,EG
GUN14_ARATH,50.0,5.0,Cellulose,0.5461,4.17,26.72,EG
GUN14_ARATH,50.0,6.0,Cellulose,0.5243,4.17,26.72,EG
GUN14_ARATH,50.0,7.0,Cellulose,0.4599,4.17,26.72,EG
GUN14_ARATH,50.0,8.0,Cellulose,0.3561,4.17,26.72,EG
GUN14_ARATH,60.0,4.0,Cellulose,0.5196,4.17,26.72,EG
GUN14_ARATH,60.0,5.0,Cellulose,0.5413,4.17,26.72,EG
GUN14_ARATH,60.0,6.0,Cellulose,0.5196,4.17,26.72,EG
GUN14_ARATH,60.0,7.0,Cellulose,0.4553,4.17,26.72,EG
GUN14_ARATH,60.0,8.0,Cellulose,0.3517,4.17,26.72,EG
GUN14_ARATH,70.0,4.0,Cellulose,0.448,4.17,26.72,EG
GUN14_ARATH,70.0,5.0,Cellulose,0.4692,4.17,26.72,EG
GUN14_ARATH,70.0,6.0,Cellulose,0.448,4.17,26.72,EG
GUN14_ARATH,70.0,7.0,Cellulose,0.3854,4.17,26.72,EG
GUN14_ARATH,70.0,8.0,Cellulose,0.286,4.17,26.72,EG
GUN14_ARATH,30.0,4.0,Xylan,0.1516,4.17,26.72,EG
GUN14_ARATH,30.0,5.0,Xylan,0.1672,4.17,26.72,EG
GUN14_ARATH,30.0,6.0,Xylan,0.1516,4.17,26.72,EG
GUN14_ARATH,30.0,7.0,Xylan,0.1091,4.17,26.72,EG
GUN14_ARATH,30.0,8.0,Xylan,0.055,4.17,26.72,EG
GUN14_ARATH,40.0,4.0,Xylan,0.254,4.17,26.72,EG
GUN14_ARATH,40.0,5.0,Xylan,0.2726,4.17,26.72,EG
GUN14_ARATH,40.0,6.0,Xylan,0.254,4.17,26.72,EG
GUN14_ARATH,40.0,7.0,Xylan,0.2006,4.17,26.72,EG
GUN14_ARATH,40.0,8.0,Xylan,0.123,4.17,26.72,EG
GUN14_ARATH,50.0,4.0,Xylan,0.3092,4.17,26.72,EG
GUN14_ARATH,50.0,5.0,Xylan,0.3289,4.17,26.72,EG
GUN14_ARATH,50.0,6.0,Xylan,0.3092,4.17,26.72,EG
GUN14_ARATH,50.0,7.0,Xylan,0.2523,4.17,26.72,EG
GUN14_ARATH,50.0,8.0,Xylan,0.1662,4.17,26.72,EG
GUN14_ARATH,60.0,4.0,Xylan,0.3049,4.17,26.72,EG
GUN14_ARATH,60.0,5.0,Xylan,0.3245,4.17,26.72,EG
GUN14_ARATH,60.0,6.0,Xylan,0.3049,4.17,26.72,EG
GUN14_ARATH,60.0,7.0,Xylan,0.2482,4.17,26.72,EG
GUN14_ARATH,60.0,8.0,Xylan,0.1627,4.17,26.72,EG
GUN14_ARATH,70.0,4.0,Xylan,0.242,4.17,26.72,EG
GUN14_ARATH,70.0,5.0,Xylan,0.2603,4.17,26.72,EG
GUN14_ARATH,70.0,6.0,Xylan,0.242,4.17,26.72,EG
GUN14_ARATH,70.0,7.0,Xylan,0.1896,4.17,26.72,EG
GUN14_ARATH,70.0,8.0,Xylan,0.1141,4.17,26.72,EG
GUN14_ARATH,30.0,4.0,Bagasse,0.3057,4.17,26.72,EG
GUN14_ARATH,30.0,5.0,Bagasse,0.3253,4.17,26.72,EG
GUN14_ARATH,30.0,6.0,Bagasse,0.3057,4.17,26.72,EG
GUN14_ARATH,30.0,7.0,Bagasse,0.2489,4.17,26.72,EG
GUN14_ARATH,30.0,8.0,Bagasse,0.1633,4.17,26.72,EG
GUN14_ARATH,40.0,4.0,Bagasse,0.428,4.17,26.72,EG
GUN14_ARATH,40.0,5.0,Bagasse,0.4491,4.17,26.72,EG
GUN14_ARATH,40.0,6.0,Bagasse,0.428,4.17,26.72,EG
GUN14_ARATH,40.0,7.0,Bagasse,0.366,4.17,26.72,EG
GUN14_ARATH,40.0,8.0,Bagasse,0.2681,4.17,26.72,EG
GUN14_ARATH,50.0,4.0,Bagasse,0.4897,4.17,26.72,EG
GUN14_ARATH,50.0,5.0,Bagasse,0.5112,4.17,26.72,EG
GUN14_ARATH,50.0,6.0,Bagasse,0.4897,4.17,26.72,EG
GUN14_ARATH,50.0,7.0,Bagasse,0.426,4.17,26.72,EG
GUN14_ARATH,50.0,8.0,Bagasse,0.324,4.17,26.72,EG
GUN14_ARATH,60.0,4.0,Bagasse,0.485,4.17,26.72,EG
GUN14_ARATH,60.0,5.0,Bagasse,0.5065,4.17,26.72,EG
GUN14_ARATH,60.0,6.0,Bagasse,0.485,4.17,26.72,EG
GUN14_ARATH,60.0,7.0,Bagasse,0.4214,4.17,26.72,EG
GUN14_ARATH,60.0,8.0,Bagasse,0.3197,4.17,26.72,EG
GUN14_ARATH,70.0,4.0,Bagasse,0.4143,4.17,26.72,EG
GUN14_ARATH,70.0,5.0,Bagasse,0.4352,4.17,26.72,EG
GUN14_ARATH,70.0,6.0,Bagasse,0.4143,4.17,26.72,EG
GUN14_ARATH,70.0,7.0,Bagasse,0.3527,4.17,26.72,EG
GUN14_ARATH,70.0,8.0,Bagasse,0.2558,4.17,26.72,EG
GUN21_ARATH,30.0,4.0,Cellulose,0.3519,8.62,27.9,EG
GUN21_ARATH,30.0,5.0,Cellulose,0.4181,8.62,27.9,EG
GUN21_ARATH,30.0,6.0,Cellulose,0.4435,8.62,27.9,EG
GUN21_ARATH,30.0,7.0,Cellulose,0.4265,8.62,27.9,EG
GUN21_ARATH,30.0,8.0,Cellulose,0.3682,8.62,27.9,EG
GUN21_ARATH,40.0,4.0,Cellulose,0.4737,8.62,27.9,EG
GUN21_ARATH,40.0,5.0,Cellulose,0.5431,8.62,27.9,EG
GUN21_ARATH,40.0,6.0,Cellulose,0.5694,8.62,27.9,EG
GUN21_ARATH,40.0,7.0,Cellulose,0.5519,8.62,27.9,EG
GUN21_ARATH,40.0,8.0,Cellulose,0.4909,8.62,27.9,EG
GUN21_ARATH,50.0,4.0,Cellulose,0.5319,8.62,27.9,EG
GUN21_ARATH,50.0,5.0,Cellulose,0.6022,8.62,27.9,EG
GUN21_ARATH,50.0,6.0,Cellulose,0.6288,8.62,27.9,EG
GUN21_ARATH,50.0,7.0,Cellulose,0.6111,8.62,27.9,EG
GUN21_ARATH,50.0,8.0,Cellulose,0.5494,8.62,27.9,EG
GUN21_ARATH,60.0,4.0,Cellulose,0.5224,8.62,27.9,EG
GUN21_ARATH,60.0,5.0,Cellulose,0.5926,8.62,27.9,EG
GUN21_ARATH,60.0,6.0,Cellulose,0.6191,8.62,27.9,EG
GUN21_ARATH,60.0,7.0,Cellulose,0.6014,8.62,27.9,EG
GUN21_ARATH,60.0,8.0,Cellulose,0.5398,8.62,27.9,EG
GUN21_ARATH,70.0,4.0,Cellulose,0.4456,8.62,27.9,EG
GUN21_ARATH,70.0,5.0,Cellulose,0.5145,8.62,27.9,EG
GUN21_ARATH,70.0,6.0,Cellulose,0.5406,8.62,27.9,EG
GUN21_ARATH,70.0,7.0,Cellulose,0.5232,8.62,27.9,EG
GUN21_ARATH,70.0,8.0,Cellulose,0.4627,8.62,27.9,EG
GUN21_ARATH,30.0,4.0,Xylan,0.1608,8.62,27.9,EG
GUN21_ARATH,30.0,5.0,Xylan,0.2147,8.62,27.9,EG
GUN21_ARATH,30.0,6.0,Xylan,0.2363,8.62,27.9,EG
GUN21_ARATH,30.0,7.0,Xylan,0.2218,8.62,27.9,EG
GUN21_ARATH,30.0,8.0,Xylan,0.1737,8.62,27.9,EG
GUN21_ARATH,40.0,4.0,Xylan,0.2625,8.62,27.9,EG
GUN21_ARATH,40.0,5.0,Xylan,0.3247,8.62,27.9,EG
GUN21_ARATH,40.0,6.0,Xylan,0.3488,8.62,27.9,EG
GUN21_ARATH,40.0,7.0,Xylan,0.3327,8.62,27.9,EG
GUN21_ARATH,40.0,8.0,Xylan,0.2777,8.62,27.9,EG
GUN21_ARATH,50.0,4.0,Xylan,0.3145,8.62,27.9,EG
GUN21_ARATH,50.0,5.0,Xylan,0.3793,8.62,27.9,EG
GUN21_ARATH,50.0,6.0,Xylan,0.4042,8.62,27.9,EG
GUN21_ARATH,50.0,7.0,Xylan,0.3876,8.62,27.9,EG
GUN21_ARATH,50.0,8.0,Xylan,0.3304,8.62,27.9,EG
GUN21_ARATH,60.0,4.0,Xylan,0.3059,8.62,27.9,EG
GUN21_ARATH,60.0,5.0,Xylan,0.3703,8.62,27.9,EG
GUN21_ARATH,60.0,6.0,Xylan,0.3951,8.62,27.9,EG
GUN21_ARATH,60.0,7.0,Xylan,0.3785,8.62,27.9,EG
GUN21_ARATH,60.0,8.0,Xylan,0.3217,8.62,27.9,EG
GUN21_ARATH,70.0,4.0,Xylan,0.2381,8.62,27.9,EG
GUN21_ARATH,70.0,5.0,Xylan,0.2988,8.62,27.9,EG
GUN21_ARATH,70.0,6.0,Xylan,0.3224,8.62,27.9,EG
GUN21_ARATH,70.0,7.0,Xylan,0.3066,8.62,27.9,EG
GUN21_ARATH,70.0,8.0,Xylan,0.2529,8.62,27.9,EG
GUN21_ARATH,30.0,4.0,Bagasse,0.3196,8.62,27.9,EG
GUN21_ARATH,30.0,5.0,Bagasse,0.3846,8.62,27.9,EG
GUN21_ARATH,30.0,6.0,Bagasse,0.4096,8.62,27.9,EG
GUN21_ARATH,30.0,7.0,Bagasse,0.3929,8.62,27.9,EG
GUN21_ARATH,30.0,8.0,Bagasse,0.3356,8.62,27.9,EG
GUN21_ARATH,40.0,4.0,Bagasse,0.4394,8.62,27.9,EG
GUN21_ARATH,40.0,5.0,Bagasse,0.5081,8.62,27.9,EG
GUN21_ARATH,40.0,6.0,Bagasse,0.5343,8.62,27.9,EG
GUN21_ARATH,40.0,7.0,Bagasse,0.5168,8.62,27.9,EG
GUN21_ARATH,40.0,8.0,Bagasse,0.4564,8.62,27.9,EG
GUN21_ARATH,50.0,4.0,Bagasse,0.497,8.62,27.9,EG
GUN21_ARATH,50.0,5.0,Bagasse,0.5668,8.62,27.9,EG
GUN21_ARATH,50.0,6.0,Bagasse,0.5933,8.62,27.9,EG
GUN21_ARATH,50.0,7.0,Bagasse,0.5756,8.62,27.9,EG
GUN21_ARATH,50.0,8.0,Bagasse,0.5144,8.62,27.9,EG
GUN21_ARATH,60.0,4.0,Bagasse,0.4876,8.62,27.9,EG
GUN21_ARATH,60.0,5.0,Bagasse,0.5572,8.62,27.9,EG
GUN21_ARATH,60.0,6.0,Bagasse,0.5836,8.62,27.9,EG
GUN21_ARATH,60.0,7.0,Bagasse,0.566,8.62,27.9,EG
GUN21_ARATH,60.0,8.0,Bagasse,0.5049,8.62,27.9,EG
GUN21_ARATH,70.0,4.0,Bagasse,0.4117,8.62,27.9,EG
GUN21_ARATH,70.0,5.0,Bagasse,0.4798,8.62,27.9,EG
GUN21_ARATH,70.0,6.0,Bagasse,0.5057,8.62,27.9,EG
GUN21_ARATH,70.0,7.0,Bagasse,0.4884,8.62,27.9,EG
GUN21_ARATH,70.0,8.0,Bagasse,0.4285,8.62,27.9,EG
GUN22_ARATH,30.0,4.0,Cellulose,0.3163,11.04,26.75,EG
GUN22_ARATH,30.0,5.0,Cellulose,0.4019,11.04,26.75,EG
